Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Acerto,1.0
2,2,Erro,0.5
3,3,Erro,0.3333
4,4,Acerto,0.5
5,5,Acerto,0.6
6,6,Acerto,0.6667
7,7,Acerto,0.7143
8,8,Erro,0.625
9,9,Acerto,0.6667
10,10,Erro,0.6
11,11,Erro,0.5455
12,12,Acerto,0.5833
13,13,Acerto,0.6154
14,14,Erro,0.5714
15,15,Acerto,0.6
16,16,Erro,0.5625
17,17,Acerto,0.5882
18,18,Acerto,0.6111
19,19,Erro,0.5789
20,20,Erro,0.55
21,21,Erro,0.5238
22,22,Erro,0.5
23,23,Acerto,0.5217
24,24,Acerto,0.5417
25,25,Erro,0.52
26,26,Acerto,0.5385
27,27,Acerto,0.5556
28,28,Erro,0.5357
29,29,Erro,0.5172
30,30,Acerto,0.5333
31,31,Erro,0.5161
32,32,Acerto,0.5312
33,33,Erro,0.5152
34,34,Acerto,0.5294
35,35,Acerto,0.5429
36,36,Erro,0.5278
37,37,Erro,0.5135
38,38,Acerto,0.5263
39,39,Erro,0.5128
40,40,Erro,0.5
41,41,Acerto,0.5122
42,42,Erro,0.5
43,43,Acerto,0.5116
44,44,Acerto,0.5227
45,45,Acerto,0.5333
46,46,Erro,0.5217
47,47,Acerto,0.5319
48,48,Erro,0.5208
49,49,Erro,0.5102
50,50,Erro,0.5
51,51,Erro,0.4902
52,52,Erro,0.4808
53,53,Acerto,0.4906
54,54,Erro,0.4815
55,55,Acerto,0.4909
56,56,Acerto,0.5
57,57,Acerto,0.5088
58,58,Erro,0.5
59,59,Erro,0.4915
60,60,Erro,0.4833
61,61,Erro,0.4754
62,62,Erro,0.4677
63,63,Acerto,0.4762
64,64,Erro,0.4688
65,65,Erro,0.4615
66,66,Acerto,0.4697
67,67,Acerto,0.4776
68,68,Acerto,0.4853
69,69,Acerto,0.4928
70,70,Acerto,0.5
71,71,Erro,0.493
72,72,Erro,0.4861
73,73,Erro,0.4795
74,74,Acerto,0.4865
75,75,Acerto,0.4933
76,76,Erro,0.4868
77,77,Erro,0.4805
78,78,Erro,0.4744
79,79,Erro,0.4684
80,80,Erro,0.4625
81,81,Acerto,0.4691
82,82,Acerto,0.4756
83,83,Erro,0.4699
84,84,Erro,0.4643
85,85,Erro,0.4588
86,86,Erro,0.4535
87,87,Acerto,0.4598
88,88,Erro,0.4545
89,89,Erro,0.4494
90,90,Acerto,0.4556
91,91,Acerto,0.4615
92,92,Acerto,0.4674
93,93,Acerto,0.4731
94,94,Acerto,0.4787
95,95,Acerto,0.4842
96,96,Erro,0.4792
97,97,Erro,0.4742
98,98,Acerto,0.4796
99,99,Acerto,0.4848
100,100,Erro,0.48
101,101,Erro,0.4752
102,102,Acerto,0.4804
103,103,Acerto,0.4854
104,104,Erro,0.4808
105,105,Acerto,0.4857
106,106,Acerto,0.4906
107,107,Erro,0.486
108,108,Erro,0.4815
109,109,Erro,0.4771
110,110,Erro,0.4727
111,111,Acerto,0.4775
112,112,Erro,0.4732
113,113,Acerto,0.4779
114,114,Acerto,0.4825
115,115,Erro,0.4783
116,116,Acerto,0.4828
117,117,Erro,0.4786
118,118,Erro,0.4746
119,119,Erro,0.4706
120,120,Acerto,0.475
121,121,Acerto,0.4793
122,122,Erro,0.4754
123,123,Acerto,0.4797
124,124,Acerto,0.4839
125,125,Erro,0.48
126,126,Erro,0.4762
127,127,Erro,0.4724
128,128,Acerto,0.4766
129,129,Acerto,0.4806
130,130,Acerto,0.4846
131,131,Acerto,0.4885
132,132,Erro,0.4848
133,133,Erro,0.4812
134,134,Acerto,0.4851
135,135,Erro,0.4815
136,136,Acerto,0.4853
137,137,Erro,0.4818
138,138,Erro,0.4783
139,139,Erro,0.4748
140,140,Acerto,0.4786
141,141,Erro,0.4752
142,142,Erro,0.4718
143,143,Erro,0.4685
144,144,Erro,0.4653
145,145,Acerto,0.469
146,146,Acerto,0.4726
147,147,Acerto,0.4762
148,148,Acerto,0.4797
149,149,Erro,0.4765
150,150,Acerto,0.48
151,151,Acerto,0.4834
152,152,Erro,0.4803
153,153,Acerto,0.4837
154,154,Erro,0.4805
155,155,Erro,0.4774
156,156,Erro,0.4744
157,157,Erro,0.4713
158,158,Erro,0.4684
159,159,Erro,0.4654
160,160,Erro,0.4625
161,161,Erro,0.4596
162,162,Erro,0.4568
163,163,Acerto,0.4601
164,164,Erro,0.4573
165,165,Acerto,0.4606
166,166,Erro,0.4578
167,167,Erro,0.4551
168,168,Erro,0.4524
169,169,Erro,0.4497
170,170,Acerto,0.4529
171,171,Acerto,0.4561
172,172,Acerto,0.4593
173,173,Erro,0.4566
174,174,Erro,0.454
175,175,Acerto,0.4571
176,176,Erro,0.4545
177,177,Erro,0.452
178,178,Erro,0.4494
179,179,Acerto,0.4525
180,180,Acerto,0.4556
181,181,Erro,0.453
182,182,Erro,0.4505
183,183,Acerto,0.4536
184,184,Erro,0.4511
185,185,Acerto,0.4541
186,186,Acerto,0.457
187,187,Erro,0.4545
188,188,Erro,0.4521
189,189,Acerto,0.455
190,190,Erro,0.4526
191,191,Erro,0.4503
192,192,Acerto,0.4531
