Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
118,118,Acerto,0.5169
119,119,Acerto,0.521
120,120,Erro,0.5167
121,121,Acerto,0.5207
122,122,Erro,0.5164
123,123,Erro,0.5122
124,124,Erro,0.5081
125,125,Erro,0.504
126,126,Acerto,0.5079
127,127,Acerto,0.5118
128,128,Erro,0.5078
129,129,Acerto,0.5116
130,130,Acerto,0.5154
131,131,Erro,0.5115
132,132,Acerto,0.5152
133,133,Acerto,0.5188
134,134,Acerto,0.5224
135,135,Erro,0.5185
136,136,Acerto,0.5221
137,137,Acerto,0.5255
138,138,Acerto,0.529
139,139,Acerto,0.5324
140,140,Erro,0.5286
141,141,Erro,0.5248
142,142,Erro,0.5211
143,143,Erro,0.5175
144,144,Erro,0.5139
145,145,Acerto,0.5172
146,146,Acerto,0.5205
147,147,Acerto,0.5238
148,148,Acerto,0.527
149,149,Erro,0.5235
150,150,Acerto,0.5267
151,151,Acerto,0.5298
152,152,Acerto,0.5329
153,153,Erro,0.5294
154,154,Erro,0.526
155,155,Acerto,0.529
156,156,Acerto,0.5321
157,157,Erro,0.5287
158,158,Acerto,0.5316
159,159,Acerto,0.5346
160,160,Acerto,0.5375
161,161,Acerto,0.5404
162,162,Acerto,0.5432
163,163,Acerto,0.546
164,164,Erro,0.5427
165,165,Acerto,0.5455
166,166,Erro,0.5422
167,167,Erro,0.5389
168,168,Erro,0.5357
169,169,Acerto,0.5385
170,170,Erro,0.5353
171,171,Erro,0.5322
172,172,Erro,0.5291
173,173,Acerto,0.5318
174,174,Erro,0.5287
175,175,Acerto,0.5314
176,176,Acerto,0.5341
177,177,Acerto,0.5367
178,178,Acerto,0.5393
179,179,Erro,0.5363
180,180,Acerto,0.5389
181,181,Erro,0.5359
182,182,Erro,0.533
183,183,Erro,0.5301
184,184,Acerto,0.5326
185,185,Erro,0.5297
186,186,Erro,0.5269
187,187,Acerto,0.5294
188,188,Acerto,0.5319
189,189,Erro,0.5291
190,190,Acerto,0.5316
191,191,Acerto,0.534
192,192,Acerto,0.5365
193,193,Erro,0.5337
194,194,Acerto,0.5361
195,195,Erro,0.5333
196,196,Erro,0.5306
197,197,Erro,0.5279
198,198,Acerto,0.5303
199,199,Acerto,0.5327
200,200,Acerto,0.535
201,201,Acerto,0.5373
202,202,Acerto,0.5396
203,203,Acerto,0.5419
204,204,Acerto,0.5441
205,205,Acerto,0.5463
206,206,Erro,0.5437
207,207,Acerto,0.5459
208,208,Erro,0.5433
209,209,Acerto,0.5455
210,210,Acerto,0.5476
211,211,Erro,0.545
212,212,Acerto,0.5472
213,213,Acerto,0.5493
214,214,Erro,0.5467
215,215,Acerto,0.5488
216,216,Acerto,0.5509
217,217,Acerto,0.553
218,218,Erro,0.5505
219,219,Acerto,0.5525
220,220,Erro,0.55
221,221,Erro,0.5475
222,222,Erro,0.545
223,223,Acerto,0.5471
224,224,Erro,0.5446
225,225,Acerto,0.5467
226,226,Acerto,0.5487
227,227,Acerto,0.5507
228,228,Acerto,0.5526
229,229,Erro,0.5502
230,230,Acerto,0.5522
231,231,Acerto,0.5541
232,232,Acerto,0.556
233,233,Acerto,0.5579
234,234,Acerto,0.5598
235,235,Erro,0.5574
236,236,Acerto,0.5593
237,237,Acerto,0.5612
238,238,Acerto,0.563
239,239,Erro,0.5607
240,240,Erro,0.5583
241,241,Acerto,0.5602
242,242,Erro,0.5579
243,243,Acerto,0.5597
244,244,Acerto,0.5615
245,245,Acerto,0.5633
246,246,Acerto,0.565
247,247,Acerto,0.5668
248,248,Erro,0.5645
249,249,Erro,0.5622
250,250,Acerto,0.564
251,251,Acerto,0.5657
252,252,Acerto,0.5675
253,253,Acerto,0.5692
254,254,Erro,0.5669
255,255,Acerto,0.5686
256,256,Acerto,0.5703
257,257,Erro,0.5681
258,258,Acerto,0.5698
259,259,Acerto,0.5714
260,260,Acerto,0.5731
261,261,Acerto,0.5747
262,262,Acerto,0.5763
263,263,Acerto,0.5779
264,264,Acerto,0.5795
265,265,Acerto,0.5811
266,266,Acerto,0.5827
267,267,Acerto,0.5843
268,268,Erro,0.5821
269,269,Acerto,0.5836
270,270,Erro,0.5815
271,271,Acerto,0.583
272,272,Acerto,0.5846
273,273,Erro,0.5824
274,274,Acerto,0.5839
275,275,Acerto,0.5855
276,276,Acerto,0.587
277,277,Acerto,0.5884
278,278,Acerto,0.5899
279,279,Acerto,0.5914
280,280,Acerto,0.5929
281,281,Acerto,0.5943
282,282,Acerto,0.5957
283,283,Acerto,0.5972
284,284,Erro,0.5951
285,285,Acerto,0.5965
286,286,Acerto,0.5979
287,287,Erro,0.5958
288,288,Acerto,0.5972
289,289,Erro,0.5952
290,290,Acerto,0.5966
291,291,Erro,0.5945
292,292,Acerto,0.5959
293,293,Acerto,0.5973
294,294,Acerto,0.5986
295,295,Acerto,0.6
296,296,Erro,0.598
297,297,Acerto,0.5993
298,298,Acerto,0.6007
299,299,Acerto,0.602
300,300,Erro,0.6
301,301,Erro,0.598
302,302,Erro,0.596
303,303,Erro,0.5941
304,304,Acerto,0.5954
305,305,Erro,0.5934
306,306,Acerto,0.5948
307,307,Acerto,0.5961
308,308,Acerto,0.5974
309,309,Erro,0.5955
310,310,Erro,0.5935
311,311,Erro,0.5916
312,312,Acerto,0.5929
313,313,Acerto,0.5942
314,314,Erro,0.5924
315,315,Acerto,0.5937
316,316,Acerto,0.5949
317,317,Acerto,0.5962
318,318,Acerto,0.5975
319,319,Acerto,0.5987
320,320,Acerto,0.6
321,321,Erro,0.5981
322,322,Erro,0.5963
323,323,Erro,0.5944
324,324,Acerto,0.5957
325,325,Acerto,0.5969
326,326,Acerto,0.5982
327,327,Erro,0.5963
328,328,Erro,0.5945
329,329,Acerto,0.5957
330,330,Acerto,0.597
331,331,Erro,0.5952
332,332,Erro,0.5934
333,333,Erro,0.5916
334,334,Erro,0.5898
335,335,Acerto,0.591
336,336,Erro,0.5893
337,337,Acerto,0.5905
338,338,Acerto,0.5917
339,339,Acerto,0.5929
340,340,Acerto,0.5941
341,341,Erro,0.5924
342,342,Erro,0.5906
343,343,Erro,0.5889
344,344,Erro,0.5872
345,345,Erro,0.5855
346,346,Acerto,0.5867
347,347,Erro,0.585
