Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Acerto,0.4286
113,113,Erro,0.4248
114,114,Acerto,0.4298
115,115,Acerto,0.4348
116,116,Erro,0.431
117,117,Acerto,0.4359
118,118,Erro,0.4322
119,119,Erro,0.4286
120,120,Acerto,0.4333
121,121,Acerto,0.438
122,122,Acerto,0.4426
123,123,Acerto,0.4472
124,124,Acerto,0.4516
125,125,Erro,0.448
126,126,Acerto,0.4524
127,127,Acerto,0.4567
128,128,Erro,0.4531
129,129,Erro,0.4496
130,130,Erro,0.4462
131,131,Acerto,0.4504
132,132,Acerto,0.4545
133,133,Erro,0.4511
134,134,Acerto,0.4552
135,135,Erro,0.4519
136,136,Acerto,0.4559
137,137,Acerto,0.4599
138,138,Erro,0.4565
139,139,Erro,0.4532
140,140,Erro,0.45
141,141,Erro,0.4468
142,142,Acerto,0.4507
143,143,Acerto,0.4545
144,144,Erro,0.4514
145,145,Acerto,0.4552
146,146,Erro,0.4521
147,147,Acerto,0.4558
148,148,Acerto,0.4595
149,149,Erro,0.4564
150,150,Acerto,0.46
151,151,Erro,0.457
152,152,Erro,0.4539
153,153,Erro,0.451
154,154,Acerto,0.4545
155,155,Acerto,0.4581
156,156,Erro,0.4551
157,157,Acerto,0.4586
158,158,Acerto,0.462
159,159,Erro,0.4591
160,160,Erro,0.4562
161,161,Erro,0.4534
162,162,Erro,0.4506
163,163,Erro,0.4479
164,164,Erro,0.4451
165,165,Acerto,0.4485
166,166,Acerto,0.4518
167,167,Acerto,0.4551
168,168,Acerto,0.4583
169,169,Erro,0.4556
170,170,Erro,0.4529
171,171,Erro,0.4503
172,172,Acerto,0.4535
173,173,Acerto,0.4566
174,174,Acerto,0.4598
175,175,Erro,0.4571
176,176,Erro,0.4545
177,177,Erro,0.452
178,178,Acerto,0.4551
179,179,Erro,0.4525
180,180,Erro,0.45
181,181,Acerto,0.453
182,182,Acerto,0.456
183,183,Acerto,0.459
184,184,Acerto,0.462
185,185,Acerto,0.4649
186,186,Acerto,0.4677
187,187,Erro,0.4652
188,188,Acerto,0.4681
189,189,Erro,0.4656
190,190,Acerto,0.4684
191,191,Acerto,0.4712
192,192,Erro,0.4688
193,193,Erro,0.4663
194,194,Acerto,0.4691
195,195,Acerto,0.4718
196,196,Erro,0.4694
197,197,Acerto,0.4721
198,198,Acerto,0.4747
199,199,Acerto,0.4774
200,200,Erro,0.475
201,201,Erro,0.4726
202,202,Erro,0.4703
203,203,Acerto,0.4729
204,204,Erro,0.4706
205,205,Erro,0.4683
206,206,Erro,0.466
207,207,Erro,0.4638
208,208,Acerto,0.4663
209,209,Erro,0.4641
210,210,Erro,0.4619
211,211,Acerto,0.4645
212,212,Erro,0.4623
213,213,Erro,0.4601
214,214,Erro,0.4579
215,215,Acerto,0.4605
216,216,Erro,0.4583
217,217,Acerto,0.4608
218,218,Acerto,0.4633
219,219,Acerto,0.4658
220,220,Erro,0.4636
221,221,Erro,0.4615
222,222,Erro,0.4595
