Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
109,109,Acerto,0.5046
110,110,Erro,0.5
111,111,Acerto,0.5045
112,112,Acerto,0.5089
113,113,Acerto,0.5133
114,114,Acerto,0.5175
115,115,Erro,0.513
116,116,Erro,0.5086
117,117,Acerto,0.5128
118,118,Erro,0.5085
119,119,Acerto,0.5126
120,120,Acerto,0.5167
121,121,Acerto,0.5207
122,122,Acerto,0.5246
123,123,Acerto,0.5285
124,124,Acerto,0.5323
125,125,Acerto,0.536
126,126,Acerto,0.5397
127,127,Acerto,0.5433
128,128,Acerto,0.5469
129,129,Acerto,0.5504
130,130,Acerto,0.5538
131,131,Erro,0.5496
132,132,Acerto,0.553
133,133,Erro,0.5489
134,134,Acerto,0.5522
135,135,Erro,0.5481
136,136,Acerto,0.5515
137,137,Acerto,0.5547
138,138,Acerto,0.558
139,139,Acerto,0.5612
140,140,Acerto,0.5643
141,141,Acerto,0.5674
142,142,Acerto,0.5704
143,143,Erro,0.5664
144,144,Erro,0.5625
145,145,Erro,0.5586
146,146,Acerto,0.5616
147,147,Erro,0.5578
148,148,Erro,0.5541
149,149,Acerto,0.557
150,150,Acerto,0.56
151,151,Acerto,0.5629
152,152,Erro,0.5592
153,153,Acerto,0.5621
154,154,Erro,0.5584
155,155,Acerto,0.5613
156,156,Acerto,0.5641
157,157,Acerto,0.5669
158,158,Acerto,0.5696
159,159,Erro,0.566
160,160,Acerto,0.5687
161,161,Acerto,0.5714
162,162,Acerto,0.5741
163,163,Acerto,0.5767
164,164,Acerto,0.5793
165,165,Acerto,0.5818
166,166,Acerto,0.5843
167,167,Erro,0.5808
168,168,Acerto,0.5833
169,169,Acerto,0.5858
170,170,Erro,0.5824
171,171,Acerto,0.5848
172,172,Erro,0.5814
173,173,Acerto,0.5838
174,174,Erro,0.5805
175,175,Acerto,0.5829
176,176,Acerto,0.5852
177,177,Acerto,0.5876
178,178,Erro,0.5843
179,179,Erro,0.581
180,180,Erro,0.5778
181,181,Acerto,0.5801
182,182,Erro,0.5769
183,183,Acerto,0.5792
184,184,Acerto,0.5815
185,185,Erro,0.5784
186,186,Erro,0.5753
187,187,Erro,0.5722
188,188,Acerto,0.5745
189,189,Acerto,0.5767
190,190,Acerto,0.5789
191,191,Erro,0.5759
192,192,Acerto,0.5781
193,193,Acerto,0.5803
194,194,Acerto,0.5825
195,195,Acerto,0.5846
196,196,Erro,0.5816
197,197,Acerto,0.5838
198,198,Erro,0.5808
199,199,Erro,0.5779
200,200,Erro,0.575
201,201,Erro,0.5721
202,202,Erro,0.5693
203,203,Acerto,0.5714
204,204,Acerto,0.5735
205,205,Erro,0.5707
206,206,Erro,0.568
207,207,Acerto,0.57
208,208,Acerto,0.5721
209,209,Erro,0.5694
210,210,Acerto,0.5714
211,211,Acerto,0.5735
212,212,Acerto,0.5755
213,213,Acerto,0.5775
214,214,Erro,0.5748
215,215,Acerto,0.5767
216,216,Acerto,0.5787
217,217,Acerto,0.5806
218,218,Acerto,0.5826
219,219,Acerto,0.5845
220,220,Acerto,0.5864
221,221,Erro,0.5837
222,222,Erro,0.5811
223,223,Erro,0.5785
224,224,Acerto,0.5804
225,225,Acerto,0.5822
226,226,Acerto,0.5841
227,227,Erro,0.5815
228,228,Erro,0.5789
229,229,Acerto,0.5808
230,230,Erro,0.5783
231,231,Erro,0.5758
232,232,Acerto,0.5776
233,233,Erro,0.5751
234,234,Acerto,0.5769
235,235,Acerto,0.5787
236,236,Erro,0.5763
237,237,Acerto,0.5781
238,238,Erro,0.5756
239,239,Erro,0.5732
240,240,Acerto,0.575
241,241,Erro,0.5726
242,242,Acerto,0.5744
243,243,Acerto,0.5761
244,244,Erro,0.5738
245,245,Acerto,0.5755
