Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
191,191,Erro,0.5969
192,192,Acerto,0.599
193,193,Acerto,0.601
194,194,Erro,0.5979
195,195,Acerto,0.6
196,196,Acerto,0.602
197,197,Acerto,0.6041
198,198,Acerto,0.6061
199,199,Acerto,0.608
200,200,Acerto,0.61
201,201,Acerto,0.6119
202,202,Erro,0.6089
203,203,Acerto,0.6108
204,204,Erro,0.6078
205,205,Acerto,0.6098
206,206,Erro,0.6068
207,207,Acerto,0.6087
208,208,Acerto,0.6106
209,209,Acerto,0.6124
210,210,Acerto,0.6143
211,211,Erro,0.6114
212,212,Erro,0.6085
213,213,Acerto,0.6103
214,214,Acerto,0.6121
215,215,Erro,0.6093
216,216,Erro,0.6065
217,217,Erro,0.6037
218,218,Acerto,0.6055
219,219,Acerto,0.6073
220,220,Acerto,0.6091
221,221,Erro,0.6063
222,222,Acerto,0.6081
223,223,Erro,0.6054
224,224,Acerto,0.6071
225,225,Erro,0.6044
226,226,Acerto,0.6062
227,227,Erro,0.6035
228,228,Acerto,0.6053
229,229,Acerto,0.607
230,230,Acerto,0.6087
231,231,Acerto,0.6104
232,232,Erro,0.6078
233,233,Acerto,0.6094
234,234,Acerto,0.6111
235,235,Acerto,0.6128
236,236,Acerto,0.6144
237,237,Acerto,0.616
238,238,Acerto,0.6176
239,239,Acerto,0.6192
240,240,Acerto,0.6208
241,241,Acerto,0.6224
242,242,Acerto,0.624
243,243,Acerto,0.6255
244,244,Acerto,0.627
245,245,Acerto,0.6286
246,246,Erro,0.626
247,247,Erro,0.6235
248,248,Erro,0.621
249,249,Erro,0.6185
250,250,Erro,0.616
251,251,Acerto,0.6175
252,252,Acerto,0.619
253,253,Acerto,0.6206
254,254,Erro,0.6181
255,255,Acerto,0.6196
256,256,Erro,0.6172
257,257,Acerto,0.6187
258,258,Acerto,0.6202
259,259,Acerto,0.6216
260,260,Acerto,0.6231
261,261,Acerto,0.6245
262,262,Erro,0.6221
263,263,Acerto,0.6236
264,264,Acerto,0.625
265,265,Acerto,0.6264
266,266,Erro,0.6241
267,267,Acerto,0.6255
268,268,Acerto,0.6269
269,269,Acerto,0.6283
270,270,Erro,0.6259
