Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
1,1,Erro,0.0
4,2,Erro,0.0
7,3,Erro,0.0
10,4,Erro,0.0
13,5,Acerto,0.2
16,6,Acerto,0.3333
19,7,Acerto,0.4286
22,8,Acerto,0.5
25,9,Erro,0.4444
28,10,Acerto,0.5
31,11,Acerto,0.5455
34,12,Acerto,0.5833
37,13,Acerto,0.6154
40,14,Acerto,0.6429
43,15,Acerto,0.6667
46,16,Erro,0.625
49,17,Acerto,0.6471
52,18,Acerto,0.6667
55,19,Acerto,0.6842
58,20,Erro,0.65
61,21,Acerto,0.6667
64,22,Erro,0.6364
67,23,Acerto,0.6522
70,24,Acerto,0.6667
73,25,Erro,0.64
76,26,Acerto,0.6538
79,27,Acerto,0.6667
82,28,Erro,0.6429
85,29,Acerto,0.6552
88,30,Acerto,0.6667
91,31,Acerto,0.6774
94,32,Erro,0.6562
97,33,Acerto,0.6667
100,34,Erro,0.6471
103,35,Erro,0.6286
106,36,Erro,0.6111
109,37,Acerto,0.6216
112,38,Acerto,0.6316
115,39,Acerto,0.641
118,40,Acerto,0.65
121,41,Acerto,0.6585
124,42,Erro,0.6429
127,43,Acerto,0.6512
130,44,Acerto,0.6591
133,45,Acerto,0.6667
136,46,Acerto,0.6739
139,47,Acerto,0.6809
142,48,Acerto,0.6875
145,49,Erro,0.6735
148,50,Acerto,0.68
151,51,Erro,0.6667
154,52,Erro,0.6538
157,53,Acerto,0.6604
160,54,Acerto,0.6667
163,55,Acerto,0.6727
166,56,Acerto,0.6786
169,57,Erro,0.6667
172,58,Erro,0.6552
175,59,Erro,0.6441
178,60,Acerto,0.65
181,61,Acerto,0.6557
184,62,Acerto,0.6613
187,63,Acerto,0.6667
190,64,Acerto,0.6719
193,65,Acerto,0.6769
196,66,Acerto,0.6818
199,67,Erro,0.6716
202,68,Erro,0.6618
205,69,Acerto,0.6667
208,70,Erro,0.6571
211,71,Acerto,0.662
214,72,Erro,0.6528
217,73,Acerto,0.6575
220,74,Erro,0.6486
223,75,Erro,0.64
226,76,Acerto,0.6447
229,77,Acerto,0.6494
232,78,Erro,0.641
235,79,Acerto,0.6456
238,80,Acerto,0.65
241,81,Erro,0.642
244,82,Acerto,0.6463
247,83,Acerto,0.6506
250,84,Erro,0.6429
