Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
112,112,Erro,0.4375
113,113,Acerto,0.4425
114,114,Erro,0.4386
115,115,Acerto,0.4435
116,116,Acerto,0.4483
117,117,Acerto,0.453
118,118,Acerto,0.4576
119,119,Erro,0.4538
120,120,Acerto,0.4583
121,121,Acerto,0.4628
122,122,Erro,0.459
123,123,Erro,0.4553
124,124,Acerto,0.4597
125,125,Erro,0.456
126,126,Erro,0.4524
127,127,Acerto,0.4567
128,128,Acerto,0.4609
129,129,Erro,0.4574
130,130,Acerto,0.4615
131,131,Acerto,0.4656
132,132,Erro,0.4621
133,133,Acerto,0.4662
134,134,Erro,0.4627
135,135,Acerto,0.4667
136,136,Erro,0.4632
137,137,Erro,0.4599
138,138,Acerto,0.4638
139,139,Acerto,0.4676
140,140,Acerto,0.4714
141,141,Acerto,0.4752
142,142,Erro,0.4718
143,143,Erro,0.4685
144,144,Acerto,0.4722
145,145,Erro,0.469
146,146,Erro,0.4658
147,147,Acerto,0.4694
148,148,Acerto,0.473
149,149,Acerto,0.4765
150,150,Acerto,0.48
151,151,Acerto,0.4834
152,152,Erro,0.4803
153,153,Acerto,0.4837
154,154,Acerto,0.487
155,155,Erro,0.4839
156,156,Acerto,0.4872
157,157,Acerto,0.4904
158,158,Erro,0.4873
159,159,Acerto,0.4906
160,160,Erro,0.4875
161,161,Erro,0.4845
162,162,Erro,0.4815
163,163,Acerto,0.4847
164,164,Erro,0.4817
165,165,Erro,0.4788
166,166,Erro,0.4759
167,167,Erro,0.4731
168,168,Acerto,0.4762
169,169,Acerto,0.4793
170,170,Erro,0.4765
171,171,Erro,0.4737
172,172,Acerto,0.4767
173,173,Acerto,0.4798
174,174,Erro,0.477
175,175,Erro,0.4743
176,176,Erro,0.4716
177,177,Acerto,0.4746
178,178,Erro,0.4719
179,179,Acerto,0.4749
180,180,Erro,0.4722
181,181,Acerto,0.4751
182,182,Erro,0.4725
183,183,Erro,0.4699
184,184,Erro,0.4674
185,185,Erro,0.4649
186,186,Acerto,0.4677
187,187,Acerto,0.4706
188,188,Acerto,0.4734
189,189,Erro,0.4709
190,190,Acerto,0.4737
191,191,Acerto,0.4764
192,192,Erro,0.474
193,193,Acerto,0.4767
194,194,Erro,0.4742
195,195,Erro,0.4718
196,196,Erro,0.4694
197,197,Acerto,0.4721
198,198,Erro,0.4697
199,199,Erro,0.4673
200,200,Erro,0.465
201,201,Erro,0.4627
202,202,Erro,0.4604
203,203,Erro,0.4581
204,204,Erro,0.4559
205,205,Erro,0.4537
206,206,Erro,0.4515
207,207,Erro,0.4493
208,208,Erro,0.4471
209,209,Erro,0.445
210,210,Acerto,0.4476
211,211,Erro,0.4455
212,212,Acerto,0.4481
213,213,Acerto,0.4507
214,214,Erro,0.4486
215,215,Acerto,0.4512
216,216,Acerto,0.4537
217,217,Acerto,0.4562
218,218,Acerto,0.4587
219,219,Acerto,0.4612
220,220,Erro,0.4591
221,221,Acerto,0.4615
222,222,Acerto,0.464
223,223,Erro,0.4619
224,224,Erro,0.4598
225,225,Erro,0.4578
226,226,Erro,0.4558
227,227,Erro,0.4537
228,228,Acerto,0.4561
229,229,Acerto,0.4585
230,230,Acerto,0.4609
231,231,Erro,0.4589
232,232,Erro,0.4569
233,233,Acerto,0.4592
234,234,Erro,0.4573
235,235,Acerto,0.4596
236,236,Acerto,0.4619
237,237,Erro,0.4599
238,238,Acerto,0.4622
239,239,Erro,0.4603
240,240,Acerto,0.4625
241,241,Erro,0.4606
242,242,Erro,0.4587
243,243,Acerto,0.4609
244,244,Acerto,0.4631
245,245,Erro,0.4612
246,246,Erro,0.4593
247,247,Erro,0.4575
248,248,Erro,0.4556
249,249,Erro,0.4538
250,250,Acerto,0.456
251,251,Acerto,0.4582
252,252,Erro,0.4563
253,253,Erro,0.4545
254,254,Erro,0.4528
255,255,Erro,0.451
256,256,Erro,0.4492
257,257,Acerto,0.4514
258,258,Erro,0.4496
259,259,Acerto,0.4517
260,260,Erro,0.45
261,261,Acerto,0.4521
262,262,Erro,0.4504
263,263,Erro,0.4487
264,264,Acerto,0.4508
265,265,Acerto,0.4528
266,266,Erro,0.4511
267,267,Erro,0.4494
268,268,Erro,0.4478
269,269,Erro,0.4461
270,270,Erro,0.4444
271,271,Erro,0.4428
272,272,Erro,0.4412
273,273,Acerto,0.4432
274,274,Acerto,0.4453
275,275,Acerto,0.4473
276,276,Erro,0.4457
277,277,Acerto,0.4477
278,278,Erro,0.446
279,279,Erro,0.4444
280,280,Erro,0.4429
281,281,Acerto,0.4448
282,282,Acerto,0.4468
283,283,Erro,0.4452
284,284,Acerto,0.4472
285,285,Acerto,0.4491
286,286,Erro,0.4476
287,287,Erro,0.446
288,288,Erro,0.4444
289,289,Erro,0.4429
290,290,Acerto,0.4448
291,291,Erro,0.4433
292,292,Acerto,0.4452
293,293,Erro,0.4437
294,294,Acerto,0.4456
295,295,Acerto,0.4475
296,296,Acerto,0.4493
297,297,Erro,0.4478
