Jogo_Real_n,Amostra_n,Resultado,Acuracia_Acumulada
117,117,Acerto,0.6068
118,118,Acerto,0.6102
119,119,Erro,0.605
120,120,Acerto,0.6083
121,121,Acerto,0.6116
122,122,Erro,0.6066
123,123,Erro,0.6016
124,124,Erro,0.5968
125,125,Acerto,0.6
126,126,Acerto,0.6032
127,127,Acerto,0.6063
128,128,Acerto,0.6094
129,129,Acerto,0.6124
130,130,Acerto,0.6154
131,131,Acerto,0.6183
132,132,Acerto,0.6212
133,133,Acerto,0.6241
134,134,Erro,0.6194
135,135,Acerto,0.6222
136,136,Acerto,0.625
137,137,Acerto,0.6277
138,138,Acerto,0.6304
139,139,Acerto,0.6331
140,140,Erro,0.6286
141,141,Acerto,0.6312
142,142,Erro,0.6268
143,143,Erro,0.6224
144,144,Erro,0.6181
145,145,Acerto,0.6207
146,146,Acerto,0.6233
147,147,Acerto,0.6259
148,148,Acerto,0.6284
149,149,Acerto,0.6309
150,150,Erro,0.6267
151,151,Erro,0.6225
152,152,Acerto,0.625
153,153,Acerto,0.6275
154,154,Acerto,0.6299
155,155,Acerto,0.6323
156,156,Erro,0.6282
157,157,Erro,0.6242
158,158,Acerto,0.6266
159,159,Acerto,0.6289
160,160,Erro,0.625
161,161,Erro,0.6211
162,162,Acerto,0.6235
163,163,Acerto,0.6258
164,164,Erro,0.622
165,165,Acerto,0.6242
166,166,Acerto,0.6265
167,167,Acerto,0.6287
168,168,Acerto,0.631
169,169,Erro,0.6272
170,170,Acerto,0.6294
171,171,Erro,0.6257
172,172,Acerto,0.6279
173,173,Erro,0.6243
174,174,Acerto,0.6264
175,175,Erro,0.6229
176,176,Erro,0.6193
177,177,Acerto,0.6215
178,178,Acerto,0.6236
179,179,Acerto,0.6257
180,180,Acerto,0.6278
181,181,Erro,0.6243
182,182,Acerto,0.6264
183,183,Acerto,0.6284
184,184,Erro,0.625
185,185,Acerto,0.627
186,186,Erro,0.6237
187,187,Acerto,0.6257
188,188,Acerto,0.6277
189,189,Acerto,0.6296
190,190,Acerto,0.6316
191,191,Acerto,0.6335
192,192,Erro,0.6302
193,193,Acerto,0.6321
194,194,Acerto,0.634
195,195,Acerto,0.6359
196,196,Acerto,0.6378
197,197,Erro,0.6345
198,198,Acerto,0.6364
199,199,Acerto,0.6382
200,200,Erro,0.635
201,201,Erro,0.6318
202,202,Acerto,0.6337
203,203,Erro,0.6305
204,204,Erro,0.6275
205,205,Erro,0.6244
206,206,Acerto,0.6262
207,207,Acerto,0.628
208,208,Erro,0.625
209,209,Erro,0.622
210,210,Acerto,0.6238
211,211,Acerto,0.6256
212,212,Erro,0.6226
213,213,Acerto,0.6244
214,214,Acerto,0.6262
215,215,Acerto,0.6279
216,216,Acerto,0.6296
217,217,Acerto,0.6313
218,218,Acerto,0.633
219,219,Erro,0.6301
220,220,Acerto,0.6318
221,221,Erro,0.629
222,222,Acerto,0.6306
223,223,Acerto,0.6323
224,224,Erro,0.6295
225,225,Erro,0.6267
226,226,Acerto,0.6283
227,227,Acerto,0.63
228,228,Acerto,0.6316
229,229,Erro,0.6288
230,230,Acerto,0.6304
231,231,Erro,0.6277
232,232,Acerto,0.6293
233,233,Acerto,0.6309
234,234,Erro,0.6282
235,235,Erro,0.6255
236,236,Acerto,0.6271
237,237,Erro,0.6245
238,238,Erro,0.6218
239,239,Acerto,0.6234
240,240,Acerto,0.625
241,241,Erro,0.6224
242,242,Erro,0.6198
243,243,Acerto,0.6214
244,244,Acerto,0.623
245,245,Erro,0.6204
246,246,Acerto,0.622
247,247,Acerto,0.6235
248,248,Acerto,0.625
249,249,Acerto,0.6265
250,250,Erro,0.624
251,251,Erro,0.6215
252,252,Erro,0.619
253,253,Acerto,0.6206
254,254,Acerto,0.622
255,255,Erro,0.6196
256,256,Acerto,0.6211
257,257,Acerto,0.6226
258,258,Acerto,0.624
259,259,Acerto,0.6255
260,260,Acerto,0.6269
261,261,Acerto,0.6284
262,262,Erro,0.626
263,263,Acerto,0.6274
264,264,Acerto,0.6288
265,265,Acerto,0.6302
266,266,Acerto,0.6316
267,267,Erro,0.6292
268,268,Acerto,0.6306
269,269,Acerto,0.632
270,270,Acerto,0.6333
271,271,Acerto,0.6347
272,272,Acerto,0.636
273,273,Erro,0.6337
274,274,Acerto,0.635
275,275,Acerto,0.6364
276,276,Erro,0.6341
277,277,Erro,0.6318
278,278,Acerto,0.6331
279,279,Acerto,0.6344
280,280,Acerto,0.6357
281,281,Acerto,0.637
282,282,Acerto,0.6383
283,283,Acerto,0.6396
284,284,Acerto,0.6408
285,285,Acerto,0.6421
286,286,Acerto,0.6434
287,287,Acerto,0.6446
288,288,Acerto,0.6458
289,289,Acerto,0.6471
290,290,Erro,0.6448
291,291,Acerto,0.646
292,292,Erro,0.6438
293,293,Acerto,0.6451
294,294,Acerto,0.6463
295,295,Erro,0.6441
296,296,Acerto,0.6453
297,297,Erro,0.6431
298,298,Acerto,0.6443
299,299,Acerto,0.6455
300,300,Erro,0.6433
301,301,Erro,0.6412
302,302,Acerto,0.6424
303,303,Acerto,0.6436
304,304,Erro,0.6414
305,305,Erro,0.6393
306,306,Acerto,0.6405
307,307,Acerto,0.6417
308,308,Acerto,0.6429
309,309,Acerto,0.644
310,310,Acerto,0.6452
311,311,Acerto,0.6463
312,312,Acerto,0.6474
313,313,Acerto,0.6486
314,314,Acerto,0.6497
315,315,Acerto,0.6508
316,316,Erro,0.6487
317,317,Erro,0.6467
318,318,Acerto,0.6478
319,319,Acerto,0.6489
320,320,Erro,0.6469
321,321,Erro,0.6449
322,322,Acerto,0.646
323,323,Acerto,0.6471
324,324,Acerto,0.6481
325,325,Erro,0.6462
326,326,Acerto,0.6472
327,327,Erro,0.6453
328,328,Acerto,0.6463
329,329,Acerto,0.6474
330,330,Acerto,0.6485
331,331,Acerto,0.6495
332,332,Acerto,0.6506
333,333,Acerto,0.6517
334,334,Acerto,0.6527
335,335,Erro,0.6507
336,336,Acerto,0.6518
337,337,Acerto,0.6528
338,338,Acerto,0.6538
339,339,Erro,0.6519
340,340,Acerto,0.6529
341,341,Acerto,0.654
342,342,Acerto,0.655
343,343,Acerto,0.656
344,344,Acerto,0.657
345,345,Acerto,0.658
346,346,Acerto,0.659
347,347,Acerto,0.6599
348,348,Acerto,0.6609
349,349,Acerto,0.6619
350,350,Erro,0.66
351,351,Acerto,0.661
352,352,Acerto,0.6619
353,353,Acerto,0.6629
354,354,Acerto,0.6638
355,355,Acerto,0.6648
356,356,Acerto,0.6657
357,357,Acerto,0.6667
358,358,Acerto,0.6676
359,359,Erro,0.6657
360,360,Acerto,0.6667
361,361,Acerto,0.6676
362,362,Acerto,0.6685
363,363,Acerto,0.6694
364,364,Erro,0.6676
365,365,Acerto,0.6685
366,366,Erro,0.6667
367,367,Erro,0.6649
368,368,Acerto,0.6658
369,369,Acerto,0.6667
370,370,Erro,0.6649
371,371,Erro,0.6631
