placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,resultado,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
56,78,2024-10-29,4,1,2024-2025,Fortaleza Basquete Cearense,Flamengo,0,66.1675,18.5,36.832499999999996,10.8325,36.417500000000004,9.5,26.9175,11.5,15.4175,0.7449999999999999,6.1675,23.9175,25.395,18.4175,35.667500000000004,51.455,10.8325,16.6675,64.48,1.0,6.3325,0.41,1.3325,17.3325,0.075,15.4175,3.5,65.5,76.0,29.4,33.6,13.0,40.8,11.0,29.8,17.8,13.2,1.3679999999999999,9.8,30.8,31.761999999999993,16.8,30.8,54.275999999999996,13.0,18.2,72.44800000000001,2.8,9.2,0.708,1.8,19.4,0.08800000000000001,13.2,3.2,92.2
67,77,2024-10-29,4,1,2024-2025,Pinheiros,Minas,0,67.20200000000001,18.0,35.6,13.602,39.8,14.2,25.6,14.802000000000001,14.197999999999999,1.198,6.0,21.0,28.0,17.8,39.998000000000005,44.388,13.602,19.798,67.52000000000001,1.402,8.597999999999999,0.604,1.0,21.0,0.052000000000000005,14.197999999999999,2.8,73.79799999999999,82.8,24.0,42.8,16.0,42.2,10.8,31.4,16.6,15.8,1.09,8.0,23.6,33.738,21.4,39.8,53.94,16.0,21.6,75.148,1.8,7.2,0.48600000000000004,4.0,19.2,0.21200000000000002,15.8,3.0,97.4
90,74,2024-10-30,4,1,2024-2025,UNIFACISA,Botafogo,1,74.33333333333333,25.0,34.666666666666664,14.666666666666666,36.0,10.0,26.0,13.0,13.0,1.0,8.333333333333334,33.0,24.956666666666667,17.333333333333332,30.333333333333332,56.879999999999995,14.666666666666666,21.0,70.08333333333333,2.6666666666666665,8.666666666666666,0.67,3.3333333333333335,21.0,0.16666666666666666,13.0,2.0,78.33333333333333,70.334,22.8,36.4,11.134,44.465999999999994,13.934000000000001,30.534000000000002,15.534,13.666,1.152,7.6,25.266,29.72,18.2,41.2,44.77,11.134,17.734,65.282,1.0,7.3340000000000005,0.5459999999999999,2.266,18.266,0.124,13.666,1.534,79.0
86,84,2024-10-30,4,1,2024-2025,São Paulo,Paulistano,1,82.5,25.5,37.5,19.5,38.75,10.5,28.25,15.75,13.25,1.19,8.5,24.5,34.760000000000005,18.75,36.5,51.43000000000001,19.5,23.75,82.085,0.5,6.0,0.455,0.25,18.75,0.01,13.25,2.75,92.0,80.1675,30.5,36.0,13.6675,35.582499999999996,11.1675,24.4175,17.9175,15.4175,1.1925,10.1675,25.25,39.9025,18.0,34.667500000000004,51.724999999999994,13.6675,18.9175,73.7425,2.4175,8.25,0.53,2.4175,19.8325,0.11750000000000001,15.4175,1.75,91.9175
60,86,2024-10-31,4,1,2024-2025,Corinthians,Minas,0,80.5,32.25,33.0,15.25,43.25,13.5,29.75,19.75,9.0,2.205,10.75,33.75,31.744999999999997,16.5,36.75,44.16,15.25,17.5,82.655,1.0,5.0,0.5599999999999999,1.5,20.5,0.07500000000000001,9.0,1.0,95.5,82.58333333333333,24.5,43.5,14.583333333333334,42.833333333333336,11.583333333333334,31.25,16.5,15.166666666666666,1.1300000000000001,8.166666666666666,23.416666666666668,34.781666666666666,21.75,40.75,53.55833333333333,14.583333333333334,19.666666666666668,75.12333333333333,1.6666666666666667,7.166666666666667,0.5016666666666667,3.6666666666666665,18.916666666666668,0.19500000000000003,15.166666666666666,3.4166666666666665,98.25
81,80,2024-10-31,4,1,2024-2025,Caxias do Sul Basquete,Pato Basquete,1,75.33333333333333,29.0,32.0,14.333333333333334,37.666666666666664,12.666666666666666,25.0,16.0,14.0,1.1433333333333333,9.666666666666666,27.666666666666668,35.52333333333333,16.0,35.333333333333336,45.09666666666667,14.333333333333334,20.0,71.15666666666668,0.6666666666666666,4.333333333333333,0.30666666666666664,0.6666666666666666,23.333333333333332,0.02666666666666667,14.0,3.3333333333333335,77.0,80.72166666666666,31.833333333333332,35.221666666666664,13.666666666666666,37.055,9.111666666666666,27.945000000000004,15.778333333333334,12.0,1.3383333333333336,10.611666666666666,27.888333333333332,38.071666666666665,17.611666666666668,34.333333333333336,50.865,13.666666666666666,18.278333333333332,75.21833333333333,0.3333333333333333,5.166666666666667,0.425,2.9450000000000003,21.166666666666668,0.14500000000000002,12.0,1.8883333333333334,91.055
75,89,2024-10-31,4,1,2024-2025,Pinheiros,Brasília Basquete,0,67.83500000000001,19.0,35.666666666666664,13.168333333333335,39.333333333333336,13.666666666666666,25.666666666666668,14.585,14.415,1.1433333333333333,6.333333333333333,22.0,28.271666666666665,17.833333333333332,38.915,45.945,13.168333333333335,19.165,67.72500000000001,1.1683333333333332,7.748333333333332,0.5416666666666666,1.1666666666666667,20.75,0.06,14.415,2.6666666666666665,73.49833333333332,79.6,39.6,24.8,15.2,35.8,10.6,25.2,16.6,12.8,1.296,13.2,35.8,36.848,12.4,27.2,46.136,15.2,20.4,74.428,1.0,5.4,0.42200000000000004,1.4,20.8,0.07200000000000001,12.8,2.6,83.4
76,70,2024-10-31,4,1,2024-2025,Bauru Basket,Sesi Franca,1,79.8325,25.5,37.5,16.8325,42.5,14.3325,28.1675,17.0825,11.75,1.4975,8.5,32.167500000000004,26.724999999999998,18.75,38.167500000000004,49.074999999999996,16.8325,22.75,71.8025,0.9175,6.6675,0.59,2.5825,24.8325,0.10500000000000001,11.75,1.9175,87.9175,81.7,25.5,45.0,11.2,33.1,7.6,25.5,16.4,10.7,1.54,8.5,23.7,35.692,22.5,40.3,55.802,11.2,15.3,72.658,2.7,7.2,0.6839999999999999,3.3,16.4,0.20599999999999996,10.7,1.4,93.9
68,70,2024-11-01,4,1,2024-2025,Fortaleza Basquete Cearense,Vasco da Gama,0,64.668,17.0,37.73199999999999,9.931999999999999,36.468,9.4,27.068,11.4,15.468,0.736,5.668000000000001,22.668,24.466,18.868000000000002,36.86800000000001,51.083999999999996,9.931999999999999,15.468,63.46,1.0,5.9319999999999995,0.384,1.332,17.131999999999998,0.076,15.468,3.8,63.8,61.25,21.75,22.5,17.0,39.0,12.0,27.0,15.75,15.25,1.0675000000000001,7.25,30.5,23.96,11.25,26.5,42.057500000000005,17.0,23.5,72.9275,1.5,7.0,0.4725,2.0,23.0,0.08249999999999999,15.25,2.75,64.75
77,87,2024-11-01,4,1,2024-2025,UNIFACISA,Flamengo,0,76.625,25.875,36.75,14.0,36.0,9.75,26.25,13.125,11.875,1.1475,8.625,33.5,25.5025,18.375,31.625,57.8,14.0,19.25,73.99,2.5,8.625,0.7525000000000001,2.875,19.625,0.15,11.875,1.875,82.0,77.08333333333333,29.25,34.5,13.333333333333334,41.083333333333336,10.583333333333334,30.5,17.0,12.916666666666666,1.3283333333333334,9.75,30.5,31.928333333333327,17.25,31.083333333333332,55.23,13.333333333333334,18.166666666666668,74.26166666666667,2.6666666666666665,8.083333333333334,0.6266666666666667,1.5833333333333333,18.666666666666668,0.07833333333333335,12.916666666666666,2.9166666666666665,92.5
